ASCT+B-FTU Crosswalk Table of Left Lung's Left Superior Lobar Bronchus,,,,,,,,
,,,,,,,,
Author Name(s):,Fauzan Isnaini,,,,,,,
Image Source:,"OpenStax, L. L. &amp;. (n.d.). Anatomy and physiology ii. Lumen. Retrieved September 16, 2021, from https://courses.lumenlearning.com/ap2/chapter/anatomy-of-the-lymphatic-and-immune-systems/. ",,,,,,,
Date:,9/15/2021,,,,,,,
Version Number:,1,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
svg_id,label,OntologyID,representation_of,exist_asctb,type,REF,REF/DOI,REF/NOTES
ciliated_cell_of_the_bronchus_45,ciliated cell of the bronchus,CL:0002332,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
ciliated_cell_of_the_bronchus_46,ciliated cell of the bronchus,CL:0002332,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
ciliated_cell_of_the_bronchus_47,ciliated cell of the bronchus,CL:0002332,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
ciliated_cell_of_the_bronchus_48,ciliated cell of the bronchus,CL:0002332,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
ciliated_cell_of_the_bronchus_49,ciliated cell of the bronchus,CL:0002332,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
ciliated_cell_of_the_bronchus_50,ciliated cell of the bronchus,CL:0002332,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
ciliated_cell_of_the_bronchus_51,ciliated cell of the bronchus,CL:0002332,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
ciliated_cell_of_the_bronchus_52,ciliated cell of the bronchus,CL:0002332,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
ciliated_cell_of_the_bronchus_53,ciliated cell of the bronchus,CL:0002332,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
ciliated_cell_of_the_bronchus_54,ciliated cell of the bronchus,CL:0002332,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
ciliated_cell_of_the_bronchus_55,ciliated cell of the bronchus,CL:0002332,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
ciliated_cell_of_the_bronchus_56,ciliated cell of the bronchus,CL:0002332,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
ciliated_cell_of_the_bronchus_57,ciliated cell of the bronchus,CL:0002332,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
ciliated_cell_of_the_bronchus_58,ciliated cell of the bronchus,CL:0002332,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
ciliated_cell_of_the_bronchus_59,ciliated cell of the bronchus,CL:0002332,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
ciliated_cell_of_the_bronchus_60,ciliated cell of the bronchus,CL:0002332,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
ciliated_cell_of_the_bronchus_61,ciliated cell of the bronchus,CL:0002332,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
ciliated_cell_of_the_bronchus_62,ciliated cell of the bronchus,CL:0002332,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
ciliated_cell_of_the_bronchus_63,ciliated cell of the bronchus,CL:0002332,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
ciliated_cell_of_the_bronchus_64,ciliated cell of the bronchus,CL:0002332,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
serous_cell_of_epithelium_of_bronchus_1,serous cell of epithelium of bronchus,CL:1000331,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
serous_cell_of_epithelium_of_bronchus_2,serous cell of epithelium of bronchus,CL:1000331,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
serous_cell_of_epithelium_of_bronchus_3,serous cell of epithelium of bronchus,CL:1000331,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
serous_cell_of_epithelium_of_bronchus_4,serous cell of epithelium of bronchus,CL:1000331,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
serous_cell_of_epithelium_of_bronchus_5,serous cell of epithelium of bronchus,CL:1000331,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
serous_cell_of_epithelium_of_bronchus_6,serous cell of epithelium of bronchus,CL:1000331,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
serous_cell_of_epithelium_of_bronchus_7,serous cell of epithelium of bronchus,CL:1000331,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
serous_cell_of_epithelium_of_bronchus_8,serous cell of epithelium of bronchus,CL:1000331,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
serous_cell_of_epithelium_of_bronchus_9,serous cell of epithelium of bronchus,CL:1000331,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
serous_cell_of_epithelium_of_bronchus_10,serous cell of epithelium of bronchus,CL:1000331,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
serous_cell_of_epithelium_of_bronchus_11,serous cell of epithelium of bronchus,CL:1000331,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
serous_cell_of_epithelium_of_bronchus_12,serous cell of epithelium of bronchus,CL:1000331,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
serous_cell_of_epithelium_of_bronchus_13,serous cell of epithelium of bronchus,CL:1000331,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
serous_cell_of_epithelium_of_bronchus_14,serous cell of epithelium of bronchus,CL:1000331,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
basal_epithelial_cell_of_tracheobronchial_tree_1,basal epithelial cell of tracheobronchial tree,CL:0002329,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
basal_epithelial_cell_of_tracheobronchial_tree_2,basal epithelial cell of tracheobronchial tree,CL:0002329,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
basal_epithelial_cell_of_tracheobronchial_tree_3,basal epithelial cell of tracheobronchial tree,CL:0002329,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
basal_epithelial_cell_of_tracheobronchial_tree_4,basal epithelial cell of tracheobronchial tree,CL:0002329,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
basal_epithelial_cell_of_tracheobronchial_tree_5,basal epithelial cell of tracheobronchial tree,CL:0002329,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
basal_epithelial_cell_of_tracheobronchial_tree_6,basal epithelial cell of tracheobronchial tree,CL:0002329,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
basal_epithelial_cell_of_tracheobronchial_tree_7,basal epithelial cell of tracheobronchial tree,CL:0002329,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
basal_epithelial_cell_of_tracheobronchial_tree_8,basal epithelial cell of tracheobronchial tree,CL:0002329,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
basal_epithelial_cell_of_tracheobronchial_tree_9,basal epithelial cell of tracheobronchial tree,CL:0002329,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
basal_epithelial_cell_of_tracheobronchial_tree_10,basal epithelial cell of tracheobronchial tree,CL:0002329,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
basal_epithelial_cell_of_tracheobronchial_tree_11,basal epithelial cell of tracheobronchial tree,CL:0002329,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
basal_epithelial_cell_of_tracheobronchial_tree_12,basal epithelial cell of tracheobronchial tree,CL:0002329,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
basal_epithelial_cell_of_tracheobronchial_tree_13,basal epithelial cell of tracheobronchial tree,CL:0002329,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
basal_epithelial_cell_of_tracheobronchial_tree_14,basal epithelial cell of tracheobronchial tree,CL:0002329,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
tracheobronchial_smooth_muscle_cell_1,tracheobronchial smooth muscle cell,CL:0019019,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
tracheobronchial_smooth_muscle_cell_2,tracheobronchial smooth muscle cell,CL:0019019,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
tracheobronchial_smooth_muscle_cell_3,tracheobronchial smooth muscle cell,CL:0019019,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
tracheobronchial_smooth_muscle_cell_4,tracheobronchial smooth muscle cell,CL:0019019,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
tracheobronchial_smooth_muscle_cell_5,tracheobronchial smooth muscle cell,CL:0019019,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
tracheobronchial_smooth_muscle_cell_6,tracheobronchial smooth muscle cell,CL:0019019,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
tracheobronchial_smooth_muscle_cell_7,tracheobronchial smooth muscle cell,CL:0019019,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
tracheobronchial_smooth_muscle_cell_8,tracheobronchial smooth muscle cell,CL:0019019,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
tracheobronchial_smooth_muscle_cell_9,tracheobronchial smooth muscle cell,CL:0019019,,1,CT,"Rhianna E. Lee, Sean M. Miller, Scott H. Randell, Adult Pulmonary Epithelial Stem Cells and Their Niches, Editor(s): Rui L. Reis, Encyclopedia of Tissue Engineering and Regenerative Medicine, Academic Press, 2019, Pages 319-336, ISBN 9780128137000, https://doi.org/10.1016/B978-0-12-801238-3.65475-2. https://www.sciencedirect.com/science/article/pii/B9780128012383654752)",,
